domain_name,label,language,malicious_tags,all_tags,word_count,domain_length,posts,profile,visit,skip,report,blog,content,search,powered,well,use,link,contact,business,email,everything,new,home,page,create,website,services,free,data,facebook,account,designed,things,outdated,insecure,policy,service,support,help,privacy,learn,information,management,time,health,events,view,news,best,find,online,read,standard,school
rtb.loopa.net.au,0,en,1,37,115,16,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0
scholarships.gov.in,0,en,18,462,739,19,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,4,0,0,1,0,0,2,0,0,0,0
production.analytics.cloud.mpcard.digital,0,en,4,820,731,41,0,0,0,0,1,2,0,6,0,0,2,0,0,2,0,0,3,0,0,0,1,0,2,9,0,0,1,0,0,0,0,0,3,1,1,2,0,1,1,0,0,1,0,0,1,0,4,0,0
rambuda.co.za,0,en,8,391,531,13,0,0,0,1,0,4,1,0,0,1,1,0,6,2,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0
research4committees.blog,0,en,18,317,598,24,0,0,0,0,0,4,1,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,6,0,0
schoolshistory.org.uk,0,en,10,516,1978,21,1,0,0,1,0,0,3,0,1,0,1,0,0,0,3,0,0,1,4,1,1,1,2,0,4,0,1,0,0,0,0,2,2,3,0,1,1,0,5,1,4,1,3,2,1,3,0,0,4
signal.group,0,en,2,131,92,12,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sciencedemos.org.uk,0,en,6,129,102,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,1
research.koutecky.name,0,en,1,607,957,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,1,1,0,0
schuster.marketing,0,en,8,365,441,18,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,6,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0
sexvideos.host,0,en,8,1211,1705,14,0,0,0,0,1,0,7,3,0,1,0,1,1,0,2,2,1,2,4,1,0,0,6,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,5,0,0,1,0,4,4,1,0,0,0
sevenfive.co.th,0,en,26,578,169,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0
sexshop.mu,0,en,50,1467,935,10,0,0,0,1,0,0,1,1,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
signal.tube,0,en,2,131,94,11,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rascals.kemono.cafe,0,en,6,344,193,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sci-hub.ee,0,en,9,112,435,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0
solarmovies.win,0,en,4,118,536,15,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,7,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
solopredict.tips,0,en,7,3460,4634,16,2,0,0,0,0,0,0,1,0,3,0,3,27,1,5,1,7,0,2,0,5,1,21,0,1,0,0,0,0,0,0,1,2,4,0,0,2,0,7,0,1,0,3,11,4,1,0,0,0
slcc.pressbooks.pub,0,en,3,131,97,19,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
s.lazada.com.ph,0,en,4,1506,1913,15,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,3,7,4,0,0,0,8,7,0,0,1,0,0,0,0,2,7,1,2,1,0,0,0,3,1,0,0,0,9,2,20,0,0,0
s.lazada.co.th,0,en,4,1583,1292,14,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,3,2,0,0,2,1,2,1,0,1,0,0,0,0,3,0,1,2,1,0,1,0,0,1,0,0,0,3,1,6,0,0,0
sli.ce.it,0,en,20,938,812,9,0,0,0,0,0,0,0,3,0,0,0,0,1,7,0,1,3,2,0,0,0,1,0,2,3,0,1,1,0,0,3,0,0,0,3,0,0,0,1,2,1,0,25,0,0,0,10,0,0
sli.do,0,en,17,564,853,6,0,0,0,1,4,2,1,0,0,0,5,0,2,2,0,1,0,1,1,2,0,0,3,0,0,0,0,0,0,0,1,0,0,3,1,18,0,0,2,0,4,0,1,0,1,2,0,0,0
sling.sg,0,en,10,329,684,8,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,3,0,2,0,0,0,0,0,0
public02.fiedler.company,0,en,9,492,591,24,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,15,0,0,0,0,0,0,1,0,4,0,1,0,0,2,1,0,0,0,4,0,0,0,8,0,0
sellercentral.amazon.sg,0,en,16,117,123,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
research.unsw.edu.au,0,en,6,482,622,20,0,0,0,1,0,0,1,1,0,0,0,0,3,1,0,0,3,1,0,0,0,2,0,2,1,0,0,0,0,0,3,0,5,2,1,0,0,1,0,1,1,0,2,0,2,1,0,0,0
soyka.bio,0,en,38,412,723,9,0,0,1,0,0,0,1,0,0,0,5,0,2,1,1,0,0,1,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
shaap.org.uk,0,en,37,1100,802,12,0,0,2,0,5,3,0,2,0,0,1,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,10,0,0,0,1,0,4,0,4,9,8,6,6,1,0,0,3,0,0
research.usq.edu.au,0,en,7,132,294,19,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
slowakfac9post.webnode.page,0,en,11,150,95,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
risofort.press,0,en,34,228,71,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
slut.ws,0,en,22,604,309,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
research.qut.edu.au,0,en,18,1705,2328,19,0,0,0,1,0,0,1,4,0,0,1,0,6,10,2,1,8,1,1,5,0,1,0,3,1,0,0,0,0,0,0,0,9,8,1,11,4,3,1,12,9,0,4,1,9,7,3,0,1
slyp.org.uk,0,en,5,475,1064,11,4,1,0,0,2,2,0,0,0,2,0,0,0,0,1,1,5,2,0,0,1,1,0,0,1,0,0,2,0,0,1,1,7,4,1,1,1,0,0,3,1,0,0,0,10,4,5,0,2
silo.pub,0,en,9,724,736,8,0,0,0,0,0,0,1,0,0,0,2,0,3,0,2,0,4,1,2,0,0,1,1,2,0,1,0,0,0,0,2,2,1,0,1,1,2,1,0,0,0,0,1,1,0,0,24,0,0
spacefor.nz,0,en,2,350,411,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0
public.flourish.studio,0,en,7,378,688,22,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,2,0,0,4,0,6,0,20,0,0,1,0,0,0,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
rk.md,0,en,70,903,331,5,2,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
spankingporn.vip,0,en,5,730,806,16,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,2
spanking.photos,0,en,9,566,318,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,1,0,0,2
recompose.life,0,en,53,1109,1305,14,0,0,0,1,0,0,3,2,0,0,0,0,5,0,3,0,8,4,0,0,0,3,0,0,1,0,1,0,0,0,0,4,2,2,0,2,0,0,3,0,0,0,3,1,0,2,1,0,0
spar.com.mt,0,en,31,446,236,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0
samacheerkalvi.guru,0,en,11,526,1487,19,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1
sparetime.store,0,en,205,2839,1362,15,0,0,0,1,0,0,1,8,1,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0
recruitment.academy,0,en,7,818,1481,19,0,0,0,0,4,3,0,2,0,0,3,0,1,4,1,0,1,1,0,0,0,4,12,1,0,1,2,0,0,0,2,1,0,0,1,1,0,1,1,0,0,4,1,1,2,5,0,1,0
publichealthmatters.blog.gov.uk,0,en,5,323,992,31,3,0,0,1,0,25,4,1,0,1,0,0,0,0,1,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,11,0,0,0,0,1,0,15,0,0
shahed4u.name,0,en,3,609,1090,13,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,2,0,0,1,5,1,0,0,0,0,0,0,0,2,10,12,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0
stats.data.gouv.fr,0,en,2,176,342,18,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,2,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0
stats.blue,0,en,0,174,282,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0
static.coe.int,0,en,0,15,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spatial.ala.org.au,0,en,15,473,490,18,0,2,0,1,0,0,1,8,0,0,2,0,5,0,0,0,0,1,0,0,0,3,0,4,1,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
publishing.m2comm.kr,0,en,6,95,94,20,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
score808.football,0,en,3,702,701,17,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,0
smarty.sale,0,en,18,610,481,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,3,2,0,1,0,0,0,0,0,2,0,0,4,1,0,0
pudding.cool,0,en,7,701,679,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,2,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0
publish.obsidian.md,0,en,1,469,704,19,0,0,0,0,1,2,2,3,0,0,0,0,0,0,1,0,0,1,2,6,0,0,0,0,0,3,1,0,0,0,1,1,1,3,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0
singaporedissident.blogspot.sg,0,en,11,1478,7757,30,2,1,0,2,0,6,0,0,0,5,1,0,1,3,6,7,7,6,0,0,0,0,16,0,0,0,0,4,0,1,0,3,0,2,0,0,0,0,7,0,0,1,6,27,3,0,2,0,1
screen.studio,0,en,2,1186,1931,13,1,0,0,0,0,0,1,0,0,1,5,3,2,0,0,1,2,0,0,9,0,1,1,1,0,1,4,0,0,0,1,2,0,7,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0
rud.is,0,en,3,85,96,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
static.dating,0,en,0,7006,2273,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rmx.news,0,en,17,1965,2186,8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,9,46,0,0,0,0,0,1
scr.ink,0,en,5,541,775,7,0,0,0,0,3,3,1,0,0,0,1,0,3,2,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
rue.ee,0,en,28,883,1026,6,0,0,0,0,0,9,4,0,0,0,1,0,11,7,13,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,2,2,9,1,1,0,3,0,3,0,0,1,0,0,1,0,1,0,0
recycle100.events,0,en,15,386,482,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,4,0,0,1,1,0,0,0,0
singaporevisaonline.sg,0,en,51,1617,922,22,0,0,2,1,0,0,1,0,0,0,0,0,1,1,1,1,4,1,0,0,2,6,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,0,2,0,0,0,4,0,0,13,3,0,0
puffy.cafe,0,en,0,38,62,10,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
redfin.engineering,0,en,1,406,414,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sandberg.ae,0,en,13,793,443,11,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sinta.kemdikbud.go.id,0,en,20,216,190,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
scriptverse.academy,0,en,5,217,123,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smile.com.ng,0,en,66,870,632,12,0,0,0,0,0,1,0,4,0,0,2,0,3,1,0,0,0,0,0,0,2,6,0,13,0,1,0,0,0,0,2,5,4,5,1,0,0,0,0,0,4,0,4,3,0,0,0,0,0
robinhood.engineering,0,en,3,466,649,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,2,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,11,0,1,0,0,0,0
roadtoabroad.co.in,0,en,26,2349,4754,18,0,3,37,0,0,4,1,0,0,0,0,0,37,2,1,0,3,2,1,0,1,41,4,1,1,0,2,1,0,0,2,3,1,2,1,8,5,2,0,3,0,40,0,32,3,8,8,0,1
sandberg.ie,0,en,13,794,441,11,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siroko.land,0,en,6,3433,1734,11,0,0,0,0,0,1,0,0,0,0,0,1,2,0,5,0,26,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
siroko.bike,0,en,6,3842,2338,11,0,0,0,0,0,1,0,0,0,1,0,1,2,0,5,0,28,0,0,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
stripo-cdn.stripo.email,0,en,11,2414,2605,23,0,0,0,0,1,3,2,0,0,0,8,4,3,2,397,1,4,0,0,2,0,0,9,0,0,0,0,0,0,0,2,3,0,3,2,2,2,1,2,4,2,0,0,2,0,0,0,0,1
stackoverflow.blog,0,en,4,1038,1623,18,0,0,0,0,0,4,0,3,1,0,4,0,1,4,0,1,6,0,0,0,0,0,1,6,0,0,0,1,0,0,2,3,1,1,2,1,0,1,3,0,0,0,1,6,0,0,0,0,0
rule34comic.party,0,en,4,1058,791,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
sita.aero,0,en,1,520,645,9,0,0,0,0,8,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,6,2,3,0,0,1,1,2,0,0,0,10,0,0
robin.jobs,0,en,33,1068,3609,10,0,3,0,0,0,2,0,1,0,4,2,1,4,0,4,1,16,4,0,1,1,10,6,0,1,1,0,0,0,0,3,2,5,13,3,1,1,0,4,0,0,0,0,4,18,0,6,1,0
smoliva.blog,0,en,4,301,1386,12,1,0,0,0,1,6,0,0,1,1,1,0,0,3,0,0,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,11,3,1
sc.rowan.legal,0,en,0,26,108,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
seors.unfccc.int,0,en,3,339,837,16,0,0,2,0,1,0,0,0,0,0,0,0,5,0,1,0,1,2,1,1,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,6,0,0,0,24,1,1,0,1,2,0,0,0
stripo.email,0,en,11,2414,2605,12,0,0,0,0,1,3,2,0,0,0,8,4,3,2,397,1,4,0,0,2,0,0,9,0,0,0,0,0,0,0,2,3,0,3,2,2,2,1,2,4,2,0,0,2,0,0,0,0,1
ronaldo7.soccer,0,en,4,211,140,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
sandbox.bio,0,en,8,387,504,11,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,1,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
romecolosseumtickets.tours,0,en,3,1645,2000,26,1,0,11,4,0,3,1,0,0,0,0,0,4,0,0,1,1,1,0,0,0,1,3,0,0,0,1,3,0,0,0,0,0,1,0,3,1,0,8,0,1,3,0,19,0,3,10,1,0
sanjayasubedi.com.np,0,en,3,226,321,20,2,0,0,3,0,5,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,12,0,0
sanitygone.help,0,en,4,8579,3915,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,362,0,0,0,0,0,4,0
ruler.onl,0,en,9,105,763,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,5,0,4,0
survey-form.freecodecamp.rocks,0,en,1,74,103,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
staff.flinders.edu.au,0,en,38,1246,891,21,0,1,0,0,1,0,1,3,0,0,3,0,0,2,2,1,3,0,0,0,5,12,1,0,0,0,0,0,0,0,2,4,7,0,2,0,9,1,0,5,3,1,5,0,7,2,2,0,0
runescape.wiki,0,en,7,773,862,14,0,0,0,0,1,1,1,2,0,0,2,1,1,0,0,0,2,0,5,0,1,0,0,0,0,1,0,1,0,0,2,0,0,3,1,0,2,0,1,0,0,2,0,0,1,0,1,0,2
snap.fan,0,en,4,3105,991,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20,5,0,0,0,0,0,0
siterank.today,0,en,6,286,261,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
sustainability.google,0,en,10,1002,3081,21,0,0,0,0,11,0,1,10,1,0,5,1,0,1,0,0,7,3,0,3,0,0,1,16,0,0,1,0,0,0,0,2,5,15,1,36,7,1,1,4,0,28,1,1,6,0,0,0,0
sneak.berlin,0,en,6,294,749,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,3,1,0,0,1,0,0,0,4,0,0
sites.thestar.com.my,0,en,63,990,760,20,0,2,0,1,0,0,0,1,0,1,0,0,1,2,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,6,2,1,11,1,0,1,1,0,0
status.aternos.gmbh,0,en,4,1069,194,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
svgvo.stripocdn.email,0,en,1,136,68,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sizeguide-api.tailor.guide,0,en,0,842,343,26,0,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,4,1,0,0,0,0,1,0,0,0,0,2,1,0
tamilyogi.love,0,en,4,1036,1851,14,0,0,1,0,0,0,4,2,0,0,0,0,1,0,0,0,9,1,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,3,0,7,0,0,0,0,0,1,0,0,1,0
tankforce-eu.xdevs.games,0,en,9,142,192,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,2,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
sarajevo.travel,0,en,57,2122,2791,15,0,0,2,0,0,0,1,6,0,1,4,1,1,0,3,0,1,3,1,0,0,1,5,0,3,5,0,4,0,0,1,0,1,0,1,0,2,0,2,2,12,1,6,7,3,0,1,0,0
sweet-modal.adepto.as,0,en,6,426,1197,21,0,0,1,0,0,0,13,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
swat.engineering,0,en,1,149,373,16,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,4,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
swishapp.digital,0,en,7,456,548,16,0,0,0,0,0,0,1,0,0,1,1,0,1,2,4,0,0,2,10,0,2,4,1,0,2,0,0,0,0,0,0,1,9,3,0,0,0,0,2,0,0,0,1,1,0,0,4,0,0
swi-prolog.discourse.group,0,en,23,779,479,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tbgd.blog,0,en,25,611,1025,9,5,0,0,1,1,3,2,1,0,2,0,0,0,0,4,1,4,1,0,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0
ro.uow.edu.au,0,en,1,144,52,13,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
start.odds.am,0,en,1,125,148,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
run.porn,0,en,2,917,1216,8,0,0,0,0,0,0,4,8,0,1,4,1,0,0,0,2,1,1,0,0,7,2,3,2,0,0,0,0,0,0,4,1,0,2,2,0,2,0,3,0,0,1,0,7,1,2,0,0,0
teaching-vacancies.service.gov.uk,0,en,6,645,711,33,0,0,0,1,1,0,3,2,0,0,2,0,0,1,1,0,1,0,0,3,0,1,0,1,0,2,0,0,0,0,1,2,8,4,1,0,0,1,2,2,0,1,0,0,2,0,0,0,5
